n_raters,mean_kappa,sd_kappa,mean_delta,sd_delta,mean_delta_from_final,sd_delta_from_final,true_kappa
26,0.6919137024150426,0.023756716889206157,0.002688374889710547,0.002098593110953585,0.00959007780199817,0.006955557994001355,0.7
27,0.6919068883617755,0.02364478280870329,0.002637757596655957,0.0020495818578352845,0.009020075172970777,0.00675659799034061,0.7
28,0.6920388710322113,0.02340452472723459,0.002466189214488809,0.0019213028800600103,0.008622893546504454,0.006546003106780267,0.7
29,0.6920955585201957,0.02337023880314941,0.002434625743056281,0.001954593902285987,0.008353317262125824,0.006269790906638145,0.7
30,0.6920598297420755,0.023246000887944457,0.002488486172586501,0.001787180580063282,0.007932637888573735,0.005877335459162955,0.7
31,0.6919586959672211,0.02319409941530281,0.0023377386364507665,0.0017712259882326168,0.00757296050781572,0.005640985787358794,0.7
32,0.6920258781036766,0.02319005521401222,0.002248574453622706,0.0017082948736252385,0.00741178104469965,0.00550926676051328,0.7
33,0.6920494020864207,0.022990359069929026,0.0021680297101567786,0.0016991063886901405,0.007120544763275384,0.005378526896290462,0.7
34,0.6920904039311029,0.022808333060032486,0.0021012636599305697,0.001559359446617356,0.006897601472716359,0.005175506818147512,0.7
35,0.6920112387711808,0.022711742598875567,0.002001472526473792,0.0015350102147406361,0.006564017976333685,0.005033929001883831,0.7
36,0.6919182295347797,0.022527039732865725,0.0019554871106441094,0.00153541971783265,0.006197077084426722,0.004712948728970267,0.7
37,0.691774270387788,0.022374017863923266,0.001996254099166601,0.0015405550679174103,0.005900993164408848,0.004398704966150368,0.7
38,0.6917653213993561,0.022049558588203316,0.0019079323953780612,0.0014112143142359242,0.005563279231976859,0.004211835864750658,0.7
39,0.6917232170037552,0.021922955580121892,0.00182901589702553,0.0014056356224478592,0.005294605294583736,0.003947024789726063,0.7
40,0.6916612701543995,0.021721456942951384,0.0017713046629576777,0.0013530015100529323,0.004924335792529828,0.003708906091800833,0.7
41,0.691639411590659,0.021579719172947178,0.0017159053917728756,0.0013056142900942644,0.004767772979872463,0.0034483127773629265,0.7
42,0.691625121055756,0.021457846347835565,0.0017586066682976963,0.0013035343500511912,0.004347712114458118,0.0032096116023818053,0.7
43,0.6916391537985868,0.021417174603974166,0.0016229992920886768,0.0012221465286964075,0.004170458526387154,0.003081088681869388,0.7
44,0.6915595781507846,0.021204347820927862,0.0015555671476328455,0.0012380084990156798,0.003871109974412056,0.0028384136730137803,0.7
45,0.6914958056460336,0.021257838690663194,0.001573641765924505,0.0011809741091267925,0.0034579861864370695,0.002566553523872648,0.7
46,0.6914808624510241,0.02120353479088945,0.0015662910893498333,0.0012117258021011594,0.0030497357666715427,0.002253311111825913,0.7
47,0.6914254339897274,0.020992069023238098,0.0015402699393647738,0.001180781060185943,0.0025759541969898304,0.0019913335349468183,0.7
48,0.691407781486523,0.020894882490896383,0.0015185181170702733,0.0011675775479592471,0.0020271103611267625,0.0015090876817741624,0.7
49,0.6913441975405104,0.020858403204589083,0.0014602322292528208,0.0011343135878383495,0.0014214560022969662,0.0010282360266889714,0.7
50,0.6914661893712274,0.020790199790416103,0.0014214560022969662,0.0010282360266889714,0.0,0.0,0.7
